day_of_week,hour,popularity,lon,lat,time_spendt,current_pop,location,address,Zeit
Sonntag,4,1,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Sonntag,5,1,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Sonntag,6,1,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Sonntag,7,5,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Sonntag,8,10,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Sonntag,9,16,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Sonntag,10,23,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Sonntag,11,29,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Sonntag,12,36,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Sonntag,13,45,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Sonntag,14,56,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Sonntag,15,69,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Sonntag,16,79,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Sonntag,17,80,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Sonntag,18,69,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Sonntag,19,49,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Sonntag,20,29,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Sonntag,21,13,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Sonntag,22,4,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Sonntag,23,1,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Sonntag,0,1,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Sonntag,1,1,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Sonntag,2,1,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Sonntag,3,1,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Montag,4,1,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Montag,5,1,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Montag,6,2,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Montag,7,6,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Montag,8,10,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Montag,9,15,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Montag,10,18,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Montag,11,20,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Montag,12,21,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Montag,13,25,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Montag,14,40,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Montag,15,69,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Montag,16,97,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Montag,17,98,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Montag,18,76,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Montag,19,57,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Montag,20,47,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Montag,21,37,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Montag,22,22,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Montag,23,8,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Montag,0,1,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Montag,1,1,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Montag,2,1,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Montag,3,1,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Dienstag,4,1,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Dienstag,5,1,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Dienstag,6,2,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Dienstag,7,7,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Dienstag,8,12,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Dienstag,9,17,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Dienstag,10,21,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Dienstag,11,22,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Dienstag,12,22,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Dienstag,13,23,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Dienstag,14,34,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Dienstag,15,60,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Dienstag,16,89,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Dienstag,17,100,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Dienstag,18,86,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Dienstag,19,67,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Dienstag,20,54,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Dienstag,21,39,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Dienstag,22,21,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Dienstag,23,6,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Dienstag,0,1,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Dienstag,1,1,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Dienstag,2,1,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Dienstag,3,1,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Mittwoch,4,1,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Mittwoch,5,1,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Mittwoch,6,1,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Mittwoch,7,4,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Mittwoch,8,9,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Mittwoch,9,15,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Mittwoch,10,20,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Mittwoch,11,23,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Mittwoch,12,25,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Mittwoch,13,28,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Mittwoch,14,39,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Mittwoch,15,59,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Mittwoch,16,77,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Mittwoch,17,81,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Mittwoch,18,68,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Mittwoch,19,51,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Mittwoch,20,38,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Mittwoch,21,28,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Mittwoch,22,18,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Mittwoch,23,9,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Mittwoch,0,1,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Mittwoch,1,1,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Mittwoch,2,1,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Mittwoch,3,1,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Donnerstag,4,1,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Donnerstag,5,1,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Donnerstag,6,2,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Donnerstag,7,6,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Donnerstag,8,11,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Donnerstag,9,16,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Donnerstag,10,20,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Donnerstag,11,24,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Donnerstag,12,26,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Donnerstag,13,27,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Donnerstag,14,28,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Donnerstag,15,35,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Donnerstag,16,49,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Donnerstag,17,53,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Donnerstag,18,45,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Donnerstag,19,45,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Donnerstag,20,50,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Donnerstag,21,43,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Donnerstag,22,23,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Donnerstag,23,6,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Donnerstag,0,1,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Donnerstag,1,1,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Donnerstag,2,1,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Donnerstag,3,1,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Freitag,4,1,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Freitag,5,1,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Freitag,6,1,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Freitag,7,2,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Freitag,8,8,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Freitag,9,12,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Freitag,10,14,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Freitag,11,15,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Freitag,12,18,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Freitag,13,25,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Freitag,14,35,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Freitag,15,46,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Freitag,16,55,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Freitag,17,62,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Freitag,18,65,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Freitag,19,62,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Freitag,20,56,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Freitag,21,46,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Freitag,22,35,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Freitag,23,23,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Freitag,0,14,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Freitag,1,6,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Freitag,2,1,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Freitag,3,1,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Samstag,4,1,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Samstag,5,1,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Samstag,6,1,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Samstag,7,3,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Samstag,8,7,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Samstag,9,12,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Samstag,10,16,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Samstag,11,19,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Samstag,12,22,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Samstag,13,29,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Samstag,14,45,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Samstag,15,69,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Samstag,16,90,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Samstag,17,95,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Samstag,18,79,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Samstag,19,55,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Samstag,20,34,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Samstag,21,23,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Samstag,22,18,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
Samstag,23,16,52.558784679722564,13.405973651744956,People typically spend up to 1 hour here,17,Brennerberg,"Tiroler Str. 33, 13187 Berlin",2021-07-31T09:28:46Z
